order_id,customer_id,order_date,status,payment_method,discount_code,shipping_fee
102362,3144,2024-08-14 11:17:15,completed,apple_pay,,0
102363,16,2024-08-14 12:12:45,canceled,apple_pay,,6.95
102364,2887,2024-08-14 12:21:35,completed,credit_card,,0
102365,2979,2024-08-14 12:46:41,completed,credit_card,,0
102366,2487,2024-08-14 17:08:34,completed,credit_card,,6.95
102367,536,2024-08-15 06:19:31,completed,credit_card,,6.95
102368,1654,2024-08-15 10:33:14,completed,paypal,,0
102369,1876,2024-08-15 10:53:27,completed,paypal,,0
102370,3099,2024-08-15 11:27:13,completed,paypal,,0
102371,2127,2024-08-15 11:52:56,completed,credit_card,,0
102372,1351,2024-08-15 13:18:51,completed,gift_card,,0
102373,3235,2024-08-15 13:29:24,completed,credit_card,,0
102374,3146,2024-08-15 20:07:09,returned,credit_card,,6.95
102375,126,2024-08-15 23:35:44,completed,gift_card,,0
102376,135,2024-08-15 23:53:02,completed,credit_card,,6.95
102377,484,2024-08-16 06:01:03,completed,credit_card,,0
102378,1104,2024-08-16 07:19:53,completed,paypal,,0
102379,1552,2024-08-16 11:25:50,completed,paypal,,0
102380,1264,2024-08-16 14:16:38,completed,credit_card,WELCOME10,0
102381,1467,2024-08-16 14:33:57,completed,credit_card,,0
102382,3127,2024-08-16 14:37:02,completed,credit_card,,0
102383,2752,2024-08-16 15:30:35,completed,credit_card,,0
102384,2538,2024-08-16 16:33:50,completed,credit_card,,0
102385,3598,2024-08-16 18:04:10,completed,paypal,,0
102386,3127,2024-08-16 22:30:15,completed,credit_card,,0
102387,3531,2024-08-17 07:32:56,completed,gift_card,,0
102388,1229,2024-08-17 09:46:43,completed,credit_card,,6.95
102389,2158,2024-08-17 09:59:10,completed,gift_card,,0
102390,930,2024-08-17 12:13:10,completed,apple_pay,,0
102391,3531,2024-08-17 13:43:26,completed,apple_pay,,0
102392,1104,2024-08-17 16:19:43,completed,credit_card,,0
102393,1355,2024-08-17 16:44:31,completed,credit_card,,0
102394,2439,2024-08-17 19:02:04,completed,credit_card,WELCOME10,6.95
102395,2569,2024-08-17 21:48:04,completed,paypal,,0
102396,2957,2024-08-17 22:04:50,completed,apple_pay,,0
102397,1058,2024-08-17 23:08:05,completed,credit_card,,0
102398,100,2024-08-17 23:34:29,completed,apple_pay,,0
102399,1209,2024-08-18 07:00:34,completed,credit_card,,0
102400,181,2024-08-18 10:19:44,completed,credit_card,,0
102401,2646,2024-08-18 10:39:55,completed,credit_card,,0
102402,885,2024-08-18 11:03:34,completed,paypal,,0
102403,1192,2024-08-18 12:54:05,completed,credit_card,WELCOME10,0
102404,1470,2024-08-18 13:06:36,completed,credit_card,,6.95
102405,737,2024-08-18 13:36:29,completed,gift_card,,6.95
102406,1891,2024-08-18 14:45:14,completed,credit_card,,6.95
102407,3526,2024-08-18 15:03:51,completed,apple_pay,WELCOME10,0
102408,2796,2024-08-18 15:07:19,completed,apple_pay,,0
102409,2602,2024-08-18 16:44:13,completed,credit_card,,6.95
102410,2908,2024-08-18 18:27:12,completed,credit_card,,0
102411,1298,2024-08-18 18:45:44,completed,credit_card,,0
102412,885,2024-08-18 19:18:35,returned,credit_card,,0
102413,1298,2024-08-18 20:09:22,completed,credit_card,,0
102414,343,2024-08-18 22:33:05,completed,credit_card,,0
102415,3291,2024-08-18 22:52:56,completed,credit_card,,6.95
102416,2707,2024-08-19 06:33:43,completed,credit_card,,0
102417,2821,2024-08-19 06:43:14,completed,apple_pay,,0
102418,519,2024-08-19 08:36:48,completed,credit_card,,6.95
102419,2360,2024-08-19 08:51:40,completed,paypal,,0
102420,3069,2024-08-19 13:16:10,returned,credit_card,,0
102421,28,2024-08-19 13:26:41,returned,apple_pay,,0
102422,2162,2024-08-19 14:26:15,completed,paypal,,6.95
102423,2995,2024-08-19 14:36:02,canceled,paypal,,6.95
102424,1607,2024-08-19 16:01:01,completed,paypal,,0
102425,3514,2024-08-19 17:18:53,completed,credit_card,,6.95
102426,135,2024-08-19 17:34:13,returned,credit_card,,0
102427,2024,2024-08-19 18:23:32,completed,credit_card,,0
102428,1625,2024-08-19 20:19:06,completed,gift_card,,0
102429,443,2024-08-19 21:11:30,completed,credit_card,,0
102430,1047,2024-08-20 10:23:47,completed,apple_pay,,0
102431,2039,2024-08-20 13:23:43,completed,credit_card,,0
102432,2182,2024-08-20 14:11:08,completed,credit_card,,0
102433,170,2024-08-20 19:05:05,completed,credit_card,WELCOME10,0
102434,1298,2024-08-20 20:14:57,completed,credit_card,,6.95
102435,1288,2024-08-21 07:49:47,completed,paypal,,0
102436,725,2024-08-21 07:50:18,completed,apple_pay,WELCOME10,0
102437,1443,2024-08-21 10:11:01,completed,credit_card,,6.95
102438,780,2024-08-21 12:48:51,completed,credit_card,,0
102439,307,2024-08-21 15:34:46,completed,paypal,,6.95
102440,2941,2024-08-21 16:45:34,completed,credit_card,,0
102441,2270,2024-08-21 19:44:24,completed,credit_card,,6.95
102442,1104,2024-08-21 19:57:55,completed,credit_card,,0
102443,3348,2024-08-21 20:12:54,completed,apple_pay,,0
102444,1979,2024-08-21 21:23:15,completed,credit_card,,0
102445,1806,2024-08-21 22:12:15,completed,credit_card,,6.95
102446,258,2024-08-22 09:53:47,completed,credit_card,,0
102447,1132,2024-08-22 10:50:30,completed,credit_card,,0
102448,2270,2024-08-22 11:27:45,completed,paypal,,6.95
102449,1390,2024-08-22 11:31:33,completed,apple_pay,,0
102450,3270,2024-08-22 11:55:43,completed,apple_pay,WELCOME10,6.95
102451,651,2024-08-22 13:49:58,completed,apple_pay,,0
102452,2821,2024-08-22 14:50:51,completed,apple_pay,,0
102453,96,2024-08-22 15:54:22,completed,credit_card,,0
102454,307,2024-08-22 17:06:13,completed,paypal,,0
102455,2520,2024-08-22 17:10:07,completed,paypal,,0
102456,443,2024-08-22 22:36:12,returned,credit_card,,0
102457,2341,2024-08-22 23:09:51,completed,credit_card,,0
102458,401,2024-08-23 06:42:59,completed,credit_card,,0
102459,1752,2024-08-23 09:14:17,completed,credit_card,,0
102460,2160,2024-08-23 14:08:08,completed,paypal,,0
102461,115,2024-08-23 17:10:05,canceled,credit_card,,0
102462,274,2024-08-23 17:53:42,completed,credit_card,,0
102463,3127,2024-08-23 19:18:43,completed,apple_pay,,6.95
102464,3526,2024-08-23 22:00:38,completed,credit_card,,0
102465,2728,2024-08-23 22:11:55,completed,apple_pay,,0
102466,2755,2024-08-23 23:38:04,canceled,credit_card,,0
102467,2078,2024-08-24 08:03:50,completed,gift_card,,0
102468,1870,2024-08-24 08:40:01,completed,apple_pay,,0
102345,68,2024-08-12 18:24:57,completed,credit_card,,0
102469,250,2024-08-24 13:09:52,completed,credit_card,,0
102470,1574,2024-08-24 14:13:12,canceled,paypal,,0
102471,2024,2024-08-24 14:35:50,canceled,apple_pay,,0
102472,662,2024-08-24 16:01:00,completed,credit_card,,0
102473,2012,2024-08-24 23:38:43,completed,credit_card,,0
102474,3208,2024-08-25 09:13:42,completed,credit_card,,0
102475,3249,2024-08-25 09:20:42,completed,credit_card,,6.95
102476,3014,2024-08-25 09:29:12,completed,paypal,,0
102477,656,2024-08-25 11:39:38,completed,credit_card,,6.95
102478,3238,2024-08-25 14:00:36,completed,credit_card,,0
102479,3261,2024-08-25 14:18:45,completed,paypal,,0
102480,2505,2024-08-25 19:04:05,completed,credit_card,,0
102481,1182,2024-08-25 19:34:06,completed,credit_card,,0
102482,443,2024-08-26 06:37:20,completed,paypal,,0
102483,1064,2024-08-26 07:27:37,canceled,paypal,,6.95
102484,1654,2024-08-26 07:33:11,returned,paypal,WELCOME10,0
102485,656,2024-08-26 10:35:03,completed,credit_card,,6.95
102486,2361,2024-08-26 12:16:28,completed,paypal,,0
102487,2753,2024-08-26 13:22:45,completed,credit_card,,0
102488,2024,2024-08-26 15:07:45,completed,credit_card,,0
102489,2914,2024-08-26 15:58:02,completed,paypal,,0
102490,3419,2024-08-26 20:32:51,completed,credit_card,,6.95
102491,3531,2024-08-26 23:14:38,completed,credit_card,,0
102492,2821,2024-08-26 23:15:06,completed,paypal,,6.95
102493,507,2024-08-26 23:15:37,completed,credit_card,,6.95
106886,3570,2025-08-03 19:42:27,completed,credit_card,,6.95
102494,1951,2024-08-26 23:28:19,completed,credit_card,,0
102495,3537,2024-08-26 23:50:19,completed,credit_card,,0
102496,304,2024-08-27 06:13:52,completed,credit_card,,0
102497,274,2024-08-27 06:15:20,completed,credit_card,,0
102498,1104,2024-08-27 07:01:46,completed,credit_card,,6.95
102499,2285,2024-08-27 09:01:28,returned,paypal,,6.95
102500,3127,2024-08-27 09:39:58,completed,credit_card,,6.95
102501,2449,2024-08-27 09:48:04,completed,paypal,,6.95
102502,1903,2024-08-27 10:04:32,completed,credit_card,,6.95
102503,159,2024-08-27 11:13:31,completed,apple_pay,,0
102504,2885,2024-08-27 11:51:21,completed,credit_card,,0
102505,1070,2024-08-27 13:00:02,canceled,gift_card,,0
102506,1302,2024-08-27 15:46:44,completed,credit_card,,0
102507,3531,2024-08-27 16:21:29,completed,paypal,,0
102508,3222,2024-08-27 16:49:40,completed,credit_card,,6.95
102509,3208,2024-08-27 19:29:03,returned,credit_card,,0
102510,334,2024-08-27 22:57:58,completed,credit_card,,0
102511,3452,2024-08-27 23:08:21,completed,credit_card,,0
102512,2589,2024-08-28 08:41:52,completed,apple_pay,,0
102513,1467,2024-08-28 10:27:16,completed,credit_card,,6.95
102514,1134,2024-08-28 10:29:42,completed,paypal,,0
102515,1756,2024-08-28 14:28:29,completed,credit_card,,6.95
102516,107,2024-08-28 17:17:13,completed,apple_pay,,0
102517,1254,2024-08-28 20:08:41,completed,paypal,,0
102518,1907,2024-08-28 20:24:40,completed,credit_card,,0
102519,2006,2024-08-28 21:56:46,completed,paypal,,0
102520,2505,2024-08-29 06:32:08,completed,credit_card,,0
102521,383,2024-08-29 08:34:35,completed,credit_card,,0
102522,1104,2024-08-29 09:41:49,completed,paypal,,0
102523,1625,2024-08-29 12:18:00,completed,gift_card,,0
102524,2363,2024-08-29 15:26:29,completed,paypal,,0
102525,2821,2024-08-29 20:25:30,completed,apple_pay,,0
102526,592,2024-08-29 20:55:15,completed,paypal,,0
102527,1153,2024-08-30 06:49:51,completed,credit_card,,6.95
102528,239,2024-08-30 07:37:04,completed,credit_card,,0
102529,135,2024-08-30 09:47:46,completed,credit_card,,0
102530,239,2024-08-30 09:59:16,completed,gift_card,,0
102531,1091,2024-08-30 15:49:06,completed,credit_card,,0
102532,1390,2024-08-30 16:02:22,completed,credit_card,,0
102533,885,2024-08-30 17:21:11,completed,credit_card,,0
102534,778,2024-08-30 17:32:24,completed,credit_card,,6.95
102535,1763,2024-08-30 18:05:01,completed,credit_card,,0
102536,1153,2024-08-30 18:49:14,completed,credit_card,,0
102537,2270,2024-08-30 19:03:54,completed,credit_card,,0
102538,3222,2024-08-30 21:32:08,canceled,credit_card,,0
102539,2192,2024-08-30 22:00:10,completed,paypal,,0
102540,3530,2024-08-31 07:21:30,completed,paypal,,0
102541,2480,2024-08-31 09:05:32,completed,credit_card,,0
102542,2863,2024-08-31 09:21:12,completed,credit_card,,6.95
102543,2192,2024-08-31 09:49:56,completed,credit_card,,6.95
102544,343,2024-08-31 10:41:43,completed,apple_pay,,0
102545,2946,2024-08-31 10:54:45,completed,credit_card,,6.95
102546,3208,2024-08-31 13:54:21,completed,credit_card,,6.95
102547,2292,2024-08-31 14:07:00,completed,gift_card,WELCOME10,0
102548,852,2024-08-31 14:58:16,completed,paypal,,6.95
102549,1759,2024-08-31 16:28:40,completed,credit_card,,0
102550,3041,2024-08-31 18:18:37,completed,credit_card,,0
102551,2718,2024-08-31 18:51:39,completed,paypal,,0
102552,2024,2024-08-31 19:44:14,completed,apple_pay,,0
102553,1775,2024-08-31 20:26:15,completed,credit_card,,0
102554,3198,2024-08-31 21:57:58,completed,credit_card,,6.95
102555,2118,2024-09-01 07:59:26,completed,credit_card,,0
102556,1443,2024-09-01 09:44:40,completed,credit_card,,0
102557,2796,2024-09-01 10:58:15,completed,credit_card,,0
102558,1574,2024-09-01 11:40:20,completed,apple_pay,,6.95
102559,2728,2024-09-01 11:58:19,canceled,apple_pay,,0
102560,2277,2024-09-01 13:07:17,completed,paypal,,0
102561,3146,2024-09-01 15:10:55,completed,credit_card,,0
102562,334,2024-09-01 15:16:48,completed,apple_pay,,0
102563,2465,2024-09-01 15:28:09,completed,credit_card,,0
102564,181,2024-09-01 17:39:29,returned,credit_card,,0
102565,2500,2024-09-01 19:28:48,completed,paypal,,0
102566,2127,2024-09-01 20:08:57,completed,credit_card,,0
102567,3419,2024-09-01 22:06:00,completed,credit_card,,0
102568,1454,2024-09-01 22:47:16,completed,credit_card,,0
102569,2270,2024-09-01 23:45:09,completed,credit_card,,0
102570,2475,2024-09-02 06:38:31,completed,credit_card,,0
102571,1625,2024-09-02 06:38:35,completed,apple_pay,,0
102572,1876,2024-09-02 08:39:35,completed,paypal,WELCOME10,6.95
102573,135,2024-09-02 08:42:19,completed,credit_card,,0
102574,3598,2024-09-02 10:48:00,completed,credit_card,,0
102575,2127,2024-09-02 10:51:06,completed,credit_card,,0
102576,737,2024-09-02 11:10:06,returned,credit_card,,0
102577,1870,2024-09-02 11:33:26,completed,credit_card,,0
102578,2164,2024-09-02 11:35:06,completed,credit_card,WELCOME10,0
102579,2127,2024-09-02 12:04:38,completed,credit_card,,0
102580,2439,2024-09-02 15:07:39,completed,paypal,WELCOME10,0
102581,2361,2024-09-02 15:29:21,canceled,paypal,,0
102582,1134,2024-09-02 20:46:28,completed,paypal,,6.95
102583,1625,2024-09-02 21:39:13,completed,paypal,,6.95
102584,2821,2024-09-03 08:24:14,completed,paypal,,0
102585,1104,2024-09-03 16:40:43,completed,credit_card,,6.95
102586,3265,2024-09-03 16:42:16,completed,credit_card,,0
102587,1752,2024-09-03 17:39:25,completed,credit_card,,0
102588,2579,2024-09-03 19:30:37,canceled,paypal,,0
102589,1798,2024-09-03 20:16:40,completed,paypal,,6.95
102590,2579,2024-09-03 22:29:29,completed,apple_pay,WELCOME10,0
102591,3348,2024-09-03 22:38:14,completed,credit_card,,0
102592,1175,2024-09-03 23:44:02,completed,credit_card,,0
102593,1907,2024-09-04 06:47:11,completed,apple_pay,,0
102594,1104,2024-09-04 07:43:39,completed,apple_pay,WELCOME10,6.95
102595,3007,2024-09-04 14:19:44,completed,apple_pay,,0
102596,1104,2024-09-04 15:41:48,completed,apple_pay,,6.95
102597,3265,2024-09-04 16:00:50,completed,credit_card,,6.95
102598,2642,2024-09-04 17:48:57,canceled,paypal,,0
102599,3208,2024-09-04 20:45:54,canceled,paypal,,0
102600,2127,2024-09-04 22:10:08,completed,apple_pay,,6.95
102601,1951,2024-09-05 08:49:40,completed,paypal,,0
102602,1870,2024-09-05 09:05:48,completed,paypal,,0
102603,1298,2024-09-05 09:48:04,completed,credit_card,,0
102604,2753,2024-09-05 11:30:17,completed,apple_pay,,6.95
102605,3337,2024-09-05 13:51:32,completed,paypal,WELCOME10,0
102606,930,2024-09-05 14:12:40,completed,credit_card,,0
102607,1256,2024-09-05 16:13:13,completed,credit_card,,0
102608,115,2024-09-05 17:57:50,completed,credit_card,,0
102609,3069,2024-09-05 17:59:55,returned,credit_card,,0
102610,1085,2024-09-06 08:14:29,completed,apple_pay,,6.95
102611,1516,2024-09-06 12:29:44,completed,paypal,,0
102612,2559,2024-09-06 14:01:51,completed,apple_pay,,0
102613,307,2024-09-06 19:57:27,completed,paypal,,0
102614,1435,2024-09-06 21:02:10,completed,apple_pay,,0
102615,143,2024-09-06 22:58:30,completed,credit_card,,0
102616,399,2024-09-06 23:16:44,returned,paypal,WELCOME10,6.95
102617,3452,2024-09-07 07:54:42,completed,credit_card,,0
102618,3069,2024-09-07 07:55:25,completed,gift_card,,0
102619,2821,2024-09-07 08:12:44,completed,credit_card,,0
102620,1058,2024-09-07 09:28:04,completed,credit_card,,0
102621,1911,2024-09-07 12:53:00,completed,paypal,,0
102622,2938,2024-09-07 14:41:15,completed,paypal,,0
102623,1064,2024-09-07 15:50:36,completed,paypal,,6.95
104855,1806,2025-02-27 11:35:01,completed,apple_pay,,0
102624,2796,2024-09-07 20:43:05,completed,credit_card,,0
102625,1153,2024-09-07 22:59:55,completed,gift_card,,0
102626,507,2024-09-08 07:54:33,completed,credit_card,,0
102627,3272,2024-09-08 08:18:14,returned,paypal,,0
102628,3419,2024-09-08 10:16:37,completed,gift_card,,0
102629,239,2024-09-08 13:46:36,completed,credit_card,,6.95
102630,3401,2024-09-08 15:23:44,completed,credit_card,,6.95
102631,1346,2024-09-08 15:30:28,completed,paypal,,0
102632,3044,2024-09-08 16:49:11,completed,credit_card,,0
102633,283,2024-09-08 17:29:11,completed,credit_card,,6.95
102634,2267,2024-09-08 18:45:17,completed,apple_pay,,0
102635,79,2024-09-08 19:00:47,completed,gift_card,,6.95
102636,2944,2024-09-08 19:36:48,canceled,apple_pay,,0
102637,1230,2024-09-08 20:39:28,completed,apple_pay,,6.95
102638,135,2024-09-08 21:01:11,completed,gift_card,,0
102639,2753,2024-09-09 07:40:39,completed,apple_pay,,0
102640,3102,2024-09-09 08:01:41,completed,gift_card,,0
102641,2821,2024-09-09 09:19:33,returned,credit_card,,0
102642,3380,2024-09-09 12:44:11,completed,credit_card,,0
102643,2343,2024-09-09 13:21:23,completed,gift_card,,0
102644,1876,2024-09-09 13:32:00,completed,apple_pay,,0
102645,3270,2024-09-09 16:51:13,completed,credit_card,,0
102646,2960,2024-09-09 17:40:40,completed,credit_card,,0
102647,3460,2024-09-09 20:47:08,completed,credit_card,,0
102648,3231,2024-09-09 21:54:57,returned,paypal,,0
102649,2192,2024-09-10 08:43:19,completed,apple_pay,,0
102650,780,2024-09-10 09:42:27,returned,paypal,,0
102651,3069,2024-09-10 10:36:35,completed,apple_pay,,0
102652,2580,2024-09-10 11:10:42,completed,paypal,,0
102653,1943,2024-09-10 12:39:28,completed,credit_card,,0
102654,3356,2024-09-10 13:44:08,completed,credit_card,,6.95
102655,2270,2024-09-10 16:05:40,completed,apple_pay,,0
102656,3356,2024-09-10 16:27:50,completed,credit_card,,0
102657,1047,2024-09-10 17:59:59,completed,paypal,,0
102658,2281,2024-09-10 19:30:51,completed,credit_card,,0
102659,249,2024-09-10 22:11:21,completed,apple_pay,,6.95
102660,3531,2024-09-10 23:09:03,completed,paypal,,0
102661,2755,2024-09-11 06:41:04,completed,credit_card,,0
102662,3109,2024-09-11 09:35:51,completed,paypal,,0
102663,2947,2024-09-11 09:56:19,completed,credit_card,,0
103209,875,2024-11-03 09:28:56,completed,paypal,WELCOME10,0
102664,3250,2024-09-11 13:22:30,canceled,apple_pay,,0
102665,3419,2024-09-11 13:48:20,completed,gift_card,,0
102666,48,2024-09-11 14:51:13,completed,gift_card,,0
102667,2577,2024-09-11 21:20:31,completed,apple_pay,,0
102668,307,2024-09-11 21:50:42,completed,credit_card,,6.95
102669,9,2024-09-11 23:03:24,completed,paypal,,0
102670,2127,2024-09-12 09:52:30,completed,credit_card,,0
102671,334,2024-09-12 15:23:02,returned,apple_pay,,0
102672,2317,2024-09-12 15:50:33,completed,credit_card,,0
102673,3249,2024-09-12 23:31:59,completed,paypal,,6.95
102674,1104,2024-09-13 06:00:57,completed,credit_card,,0
102675,2608,2024-09-13 07:50:03,completed,credit_card,,6.95
102676,135,2024-09-13 08:18:46,completed,credit_card,,0
102677,1064,2024-09-13 09:10:51,completed,credit_card,WELCOME10,0
102678,3493,2024-09-13 09:33:57,canceled,credit_card,,0
102679,126,2024-09-13 11:28:44,completed,credit_card,,0
102680,2821,2024-09-13 13:50:33,completed,paypal,,6.95
102681,710,2024-09-13 15:37:38,completed,credit_card,,0
102682,1104,2024-09-13 22:43:01,completed,credit_card,WELCOME10,0
102683,2197,2024-09-14 07:26:05,completed,paypal,,0
102684,3272,2024-09-14 08:39:01,completed,credit_card,,0
102685,274,2024-09-14 10:03:24,completed,credit_card,,0
102686,3272,2024-09-14 10:57:40,completed,paypal,,0
102687,3222,2024-09-14 12:20:29,completed,credit_card,,0
102688,2268,2024-09-14 14:47:36,completed,paypal,,0
102689,3526,2024-09-14 15:36:53,completed,credit_card,,0
102690,1264,2024-09-14 16:59:07,completed,apple_pay,,0
102691,1182,2024-09-14 17:50:15,completed,apple_pay,,6.95
102692,1104,2024-09-14 21:20:35,completed,apple_pay,,0
102693,2753,2024-09-14 21:40:42,completed,apple_pay,,0
102694,949,2024-09-14 21:55:31,completed,gift_card,WELCOME10,0
102695,1165,2024-09-15 06:05:44,completed,apple_pay,,0
102696,304,2024-09-15 07:17:48,completed,apple_pay,,0
102697,445,2024-09-15 07:24:50,canceled,credit_card,WELCOME10,0
102698,2118,2024-09-15 07:30:35,completed,apple_pay,,0
102699,2979,2024-09-15 10:01:12,completed,credit_card,,6.95
102700,3009,2024-09-15 10:39:11,completed,credit_card,,0
102701,885,2024-09-15 13:28:19,completed,apple_pay,WELCOME10,6.95
102702,1654,2024-09-15 14:41:26,completed,paypal,,6.95
102703,2278,2024-09-15 15:59:31,completed,gift_card,,0
102704,274,2024-09-15 18:30:17,completed,credit_card,,0
102705,3015,2024-09-15 20:48:18,canceled,credit_card,,0
102706,3505,2024-09-15 22:05:11,completed,gift_card,,0
102707,1943,2024-09-16 06:24:08,completed,credit_card,,6.95
102708,2539,2024-09-16 08:02:51,completed,credit_card,,0
102709,1876,2024-09-16 08:31:09,completed,paypal,,0
102710,2574,2024-09-16 12:35:12,returned,credit_card,,0
102711,1134,2024-09-16 13:54:55,completed,apple_pay,WELCOME10,0
102712,417,2024-09-16 14:39:07,completed,credit_card,WELCOME10,0
102713,540,2024-09-16 15:44:07,completed,credit_card,,0
102714,1104,2024-09-16 17:48:02,completed,credit_card,,0
102715,3531,2024-09-16 19:05:00,completed,apple_pay,,0
102716,2958,2024-09-16 19:12:21,completed,gift_card,,0
102717,3531,2024-09-16 19:37:31,completed,credit_card,,0
102718,3454,2024-09-16 21:00:37,completed,apple_pay,,6.95
102719,2160,2024-09-16 22:57:35,completed,credit_card,,6.95
102720,123,2024-09-17 06:43:21,completed,credit_card,,6.95
102721,2559,2024-09-17 10:35:40,completed,paypal,,0
102722,1064,2024-09-17 10:44:55,returned,credit_card,,0
102723,1104,2024-09-17 11:33:28,completed,credit_card,,6.95
102724,135,2024-09-17 15:56:20,completed,credit_card,,0
102725,2821,2024-09-17 17:05:48,completed,paypal,,6.95
102726,759,2024-09-17 17:10:03,completed,gift_card,,0
102727,2464,2024-09-17 17:32:59,completed,credit_card,,0
102728,96,2024-09-17 19:47:05,completed,apple_pay,,0
102729,2579,2024-09-17 20:17:16,completed,credit_card,,0
102730,1625,2024-09-18 09:04:22,returned,paypal,,6.95
102731,1891,2024-09-18 09:39:37,completed,credit_card,,0
102732,1153,2024-09-18 09:39:40,completed,apple_pay,,0
102733,3320,2024-09-18 14:05:46,completed,credit_card,,0
102734,1137,2024-09-18 15:02:46,completed,credit_card,,0
102735,3099,2024-09-18 16:33:01,completed,paypal,,0
101380,2821,2024-05-15 16:28:12,completed,credit_card,,0
102736,239,2024-09-18 18:24:35,completed,credit_card,,0
102737,1480,2024-09-18 22:26:39,completed,credit_card,,0
102738,1939,2024-09-19 07:00:48,completed,gift_card,,6.95
102739,1523,2024-09-19 07:22:06,completed,credit_card,,0
102740,78,2024-09-19 07:54:34,completed,apple_pay,,6.95
102741,840,2024-09-19 10:09:51,returned,credit_card,,6.95
102742,3531,2024-09-19 11:47:59,completed,paypal,,0
102743,100,2024-09-19 15:01:50,completed,gift_card,,0
102744,3533,2024-09-19 17:08:29,completed,paypal,,0
102745,1759,2024-09-19 18:35:58,completed,credit_card,,0
102746,3531,2024-09-19 18:40:08,completed,apple_pay,,0
102747,2743,2024-09-19 21:41:20,completed,credit_card,,0
102748,1047,2024-09-20 14:56:54,completed,credit_card,,6.95
102749,1104,2024-09-20 16:15:42,completed,credit_card,,0
102750,1717,2024-09-20 18:08:27,completed,gift_card,,0
102751,249,2024-09-20 19:54:18,completed,paypal,,0
102752,2821,2024-09-20 20:41:21,completed,credit_card,,0
102753,3452,2024-09-20 22:13:08,returned,paypal,,0
102754,2203,2024-09-20 22:55:39,completed,paypal,,0
102755,930,2024-09-21 07:23:44,completed,paypal,,6.95
102756,1375,2024-09-21 08:53:34,completed,credit_card,,0
102757,710,2024-09-21 09:32:53,completed,apple_pay,,0
102758,2856,2024-09-21 10:58:21,completed,credit_card,,0
102759,2808,2024-09-21 11:31:27,completed,gift_card,,0
102760,269,2024-09-21 12:14:06,completed,paypal,,0
102761,1480,2024-09-21 12:23:39,completed,credit_card,,0
102762,19,2024-09-21 13:26:29,completed,paypal,,0
102763,1080,2024-09-21 16:49:39,completed,gift_card,,6.95
102764,2593,2024-09-21 17:24:50,returned,gift_card,,0
102765,949,2024-09-21 21:39:43,completed,paypal,,0
102766,2642,2024-09-21 23:13:10,completed,credit_card,,0
102767,3152,2024-09-22 09:00:35,completed,apple_pay,,0
102768,3250,2024-09-22 09:06:12,canceled,paypal,,6.95
102769,2300,2024-09-22 12:07:21,completed,credit_card,,0
102770,2181,2024-09-22 13:58:56,completed,credit_card,,0
102771,206,2024-09-22 16:04:11,completed,paypal,,0
102772,3250,2024-09-22 19:03:50,completed,credit_card,,0
102773,2960,2024-09-22 19:14:18,completed,credit_card,,0
102774,3356,2024-09-22 19:25:05,completed,apple_pay,,0
102775,3099,2024-09-22 21:09:32,completed,credit_card,,0
102776,2118,2024-09-22 21:25:06,completed,credit_card,,6.95
102777,3543,2024-09-22 23:24:50,canceled,credit_card,,0
102778,2716,2024-09-23 09:51:23,completed,credit_card,,0
102779,1104,2024-09-23 13:27:57,returned,paypal,,0
102780,2471,2024-09-23 17:39:28,completed,credit_card,,0
102781,181,2024-09-23 17:54:58,returned,credit_card,,0
102782,2300,2024-09-23 21:13:36,completed,apple_pay,,0
102783,2944,2024-09-23 22:04:40,completed,apple_pay,,0
102784,1081,2024-09-23 22:46:35,completed,apple_pay,,0
102785,3356,2024-09-24 09:05:48,completed,apple_pay,,6.95
102786,2189,2024-09-24 09:56:25,completed,paypal,,0
102787,2511,2024-09-24 11:07:02,completed,gift_card,,0
102788,770,2024-09-24 13:06:42,completed,credit_card,WELCOME10,0
102789,920,2024-09-25 06:22:07,completed,paypal,,6.95
102790,424,2024-09-25 10:38:12,completed,credit_card,,0
102791,968,2024-09-25 11:38:34,completed,credit_card,,0
102792,2270,2024-09-25 16:00:23,completed,paypal,,6.95
102793,3531,2024-09-25 16:20:41,completed,credit_card,,0
102794,2577,2024-09-25 16:58:39,completed,credit_card,,6.95
102795,2192,2024-09-25 18:42:45,completed,paypal,,0
102796,2197,2024-09-25 19:17:32,completed,credit_card,,0
102797,710,2024-09-25 19:36:37,completed,apple_pay,,6.95
102798,2752,2024-09-26 07:17:37,returned,paypal,,0
102799,1179,2024-09-26 07:27:00,completed,credit_card,,0
102800,2439,2024-09-26 10:23:25,completed,paypal,,0
102801,3175,2024-09-26 13:23:15,completed,apple_pay,,6.95
102802,1197,2024-09-26 14:55:14,completed,credit_card,,6.95
102803,85,2024-09-26 16:17:37,completed,paypal,,0
102804,135,2024-09-26 18:16:11,returned,credit_card,,0
102805,2269,2024-09-27 06:16:19,completed,apple_pay,,0
102806,962,2024-09-27 09:29:43,completed,apple_pay,,6.95
102807,2624,2024-09-27 09:41:00,completed,apple_pay,,0
102808,115,2024-09-27 11:25:22,completed,credit_card,,0
102809,484,2024-09-27 11:35:07,completed,credit_card,,6.95
102810,3125,2024-09-27 13:33:08,completed,apple_pay,,6.95
102811,1625,2024-09-27 15:06:03,completed,credit_card,,0
102812,2449,2024-09-27 17:14:12,returned,paypal,,0
102813,1717,2024-09-27 17:57:39,completed,credit_card,,0
